sequence,score
"I hate to say this, but *mental* health will be pretty low on the menu, when climate change hits food production an… ",0.001119709457270801
Tell Shell shareholders to reject a pay policy that charts a path towards irreversible climate change! ,0.0036680945195257664
Also cited climate change law - oblivious of fact that UK Parliament adopted first climate change act in world. ,0.014909233897924423
@pho3nixk Truue. But what if the effects of global warming on the system are not negligible and cause the equilibrium constant to change ����,0.004322643857449293
Analysis: Trump's a climate change pariah  #WYKO_NEWS ,0.1564292013645172
"@eighth888 @MissLizzyNJ And you're right,we can't control the climate. But climate change is not a hoax ��",0.9775457978248596
"In rebuke to Trump policy, GE CEO Immelt says ‘climate change is real’  by #LeoDiCaprio via @c0nvey",0.9714332818984985
[please retweet] Analysis: Donald Trump is an international pariah on climate change - CNN  ,0.0326073057949543
Friendly reminder that climate change is real and cannot be ignored,0.999738872051239
@paully_steaks so we should just shit all over the earth? 97% concensus is enough to justify any climate change action.,0.001479036989621818
"Analysis: Trump is an international pariah on climate change
",0.9533964395523071
"@Litsaki97 Lie: it's just bubbles; think Disney
Truth: global warming",0.035250697284936905
Didn't the Liberals say man made disasters (Islamist Terrorism) is as a result of climate change (global warming/co… ,0.02398517355322838
@notuggs @CNN Like lying about global warming and becoming a multi millionaire off it?,0.004476713482290506
Badly misinformed lawmaker thinks our 'warm bodies' may cause climate change  via @HuffPostPol,0.0018368038581684232
"@potus if climate change is a hoax, why did Club Penguin shut down?",0.0012709260918200016
The surprising link between climate change and mental health ,0.9996845722198486
What magic! Human ingenuity at its best. It shows that we can beat climate change with behavioral changes &amp; the use… ,0.9997298121452332
Scott Pruitt’s office deluged with angry callers after he questions the science of global warming… ,0.002585705602541566
How to curb climate change yourself: drive a more efficient car.. Related Articles: ,0.966797411441803
The Independent: Putin echoes Trump and says humans have nothing to do with climate change  … ,0.045026253908872604
@DattiloJenna climate change,0.16114172339439392
"Tech's biggest players tackle climate change despite rollbacks
 ",0.9684507250785828
#NEWS @USATODAY Punchlines: Want to fix climate change? Just ban the phrase! The week in… ,0.0008394823526032269
Not to mention listening for more than 3 seconds to climate change deniers ,0.034304484724998474
Look no further: PA Republican comes up with the single dumbest theory for climate change ,0.0023400220088660717
@TheFacelessSpin @fahimnawroz But but Tim Flannery said our dams would never be full again. Evidence to throw all that climate change in bin,0.0028635754715651274
@algore @MrDominicBuxton @aitruthfilm UKPM does not want any climate change laws after brexit? Is this a price wort… ,0.0005405080155469477
@foxandfriends @guypbenson Only idiots think climate change is a hoax.,0.009819457307457924
RFK Jr. issues warning about Trump’s climate change policies  ,0.009834688156843185
If now isn't the time to talk about climate change and burning fossil fuel 'WHEN IS IT TIME' 'Debbie' raised the question !,0.009767517447471619
Robert F. Kennedy Jr. says President Trump's climate change policies are 'turning...  by #CNN via @c0nvey,0.9170777201652527
RFK Jr. issues warning about Trump's climate change policies  #Politics #Trump #USA,0.008712248876690865
@realDonaldTrump What about the global warming? This isn't a joke look at the polar ice caps! The water levels are… ,0.04011646658182144
Ita-Giwa hails Buhari on climate change agreement ,0.9376826882362366
"Weather and climate change will make a big impact on truck making it through the climate change, just do right thing��",0.9993820190429688
I swear republicans think climate change means everywhere is going to be a nice 70 degrees all the time like this isn't San Diego,0.004698270000517368
Porio: Anthropogenic activities cause climate change. I always ask my students: are you cooling the Earth or healing the Earth?,0.030150657519698143
@M_K_Armstrong I am blaming global warming.,0.0042860317043960094
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
Bc it has been. Every time we have a nice day the next day we get hit with a storm �� global warming is fucking real. ,0.9983381032943726
Mathematical proof that man-made climate change is a total hoax –  ,0.005251734983175993
"Agreed! Man-made climate change is a man-made hoax, innit? ",0.0018010828644037247
@obyezeks Effect of climate change is real for the region. The region has reportedly attained never before measured… ,0.9991679191589355
Worldwide momentum' on climate change despite Trump - UN official - Reuters ,0.5835666656494141
"ET channeling on chemtrails, climate change, whistleblowers and alternative solutions ",0.527714192867279
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
UN climate change agency reacts cautiously to Trump plan ,0.033833231776952744
@KhaNuBya To tum ho global warming ki waja �� ��,0.3267503082752228
"After a really well-written article on Huffington Post, I'm now 100% convinced mankind causes global warming.",0.9638495445251465
We already have died to a climate change one that has been unhealthy for eight years -at last we may even now have… ,0.007063962519168854
"why are we still spending $22 billion a year on global warming initiatives, and where is the money going? ",0.0008648528601042926
Also climate change and this city drowning,0.0067836386151611805
12 economic facts on energy and climate change via The Hamilton Project UniversityofChicago Brookings... ,0.956840455532074
How can we help our environment from the climate change ? #SMSGJos #SocialMediaJos,0.010401391424238682
@realDonaldTrump Ur going to compound climate change with ur anti environmental stance. New $$ making endeavor gas… ,0.005760459695011377
"@ericbolling Eric, climate change is a natural process which happens every 500 years. Your male guest is an idiot he drank the coolaid",0.003416671883314848
"There's going to be too many jokes today, but climate change isn't one of them. 

",0.007397660985589027
"Vichit2017Vichit2017For these female leaders from around the world, climate change and women’s rights are inextric… … Vichit2017 ....thanks…",0.9994220733642578
"Russia investigation, climate change and business ideas: What's happened this week under Trump ",0.8236157298088074
Today President Clinton called for stricter restrictions to combat climate change &amp; for a substantial federal minimum wage hike. #aprilfools,0.07357104867696762
